TransactionID,TransactionDate,StoreID,StoreName,TillNumber,CashierID,ShiftTime,SaleAmount,DiscountAmount,PaymentMethod,IsVoid
1571,2025-01-06,105,Ajman Mall,1,C009,Morning,4102.62,0.0,Digital Wallet,False
1572,2025-01-07,101,Dubai Marina,3,C010,Morning,3694.38,192.11,Debit Card,False
1573,2025-01-31,101,Dubai Marina,1,C015,Afternoon,2207.86,0.0,Credit Card,False
1574,2025-01-31,102,Dubai Mall,2,C025,Evening,2947.26,0.0,Digital Wallet,False
1575,2025-03-08,106,Ras Al Khaimah,1,C010,Afternoon,4371.53,548.42,Digital Wallet,False
1576,2025-01-22,101,Dubai Marina,5,C014,Evening,3722.77,0.0,Credit Card,False
1577,2025-02-25,104,Sharjah City Centre,1,C005,Evening,3152.99,0.0,Credit Card,False
1578,2025-01-18,101,Dubai Marina,5,C027,Evening,4097.43,0.0,Debit Card,True
1579,2025-03-20,106,Ras Al Khaimah,4,C027,Afternoon,3444.97,0.0,Digital Wallet,False
1580,2025-03-16,104,Sharjah City Centre,1,C022,Afternoon,2328.58,0.0,Debit Card,True
1581,2025-01-15,104,Sharjah City Centre,5,C035,Morning,1206.07,0.0,Debit Card,False
1582,2025-02-17,106,Ras Al Khaimah,2,C030,Evening,796.19,0.0,Credit Card,False
1583,2025-03-29,106,Ras Al Khaimah,4,C027,Morning,2694.62,0.0,Credit Card,False
1584,2025-03-03,103,Abu Dhabi Khalidiyah,4,C004,Evening,4103.45,0.0,Credit Card,False
1585,2025-02-28,103,Abu Dhabi Khalidiyah,2,C014,Evening,786.91,0.0,Digital Wallet,False
1586,2025-02-01,106,Ras Al Khaimah,5,C027,Morning,4282.21,0.0,Digital Wallet,False
1587,2025-03-24,105,Ajman Mall,5,C025,Afternoon,627.22,0.0,Digital Wallet,True
1588,2025-02-12,104,Sharjah City Centre,2,C038,Afternoon,2137.38,0.0,Cash,False
1589,2025-03-21,101,Dubai Marina,4,C002,Evening,2066.96,0.0,Credit Card,False
1590,2025-03-12,102,Dubai Mall,3,C037,Afternoon,1746.69,0.0,Digital Wallet,False
1591,2025-03-24,104,Sharjah City Centre,1,C025,Morning,2908.85,0.0,Digital Wallet,False
1592,2025-03-07,103,Abu Dhabi Khalidiyah,3,C031,Evening,133.44,0.0,Debit Card,False
1593,2025-03-09,106,Ras Al Khaimah,1,C001,Afternoon,1748.45,0.0,Debit Card,False
1594,2025-03-28,103,Abu Dhabi Khalidiyah,1,C023,Evening,1216.08,0.0,Digital Wallet,False
1595,2025-01-03,105,Ajman Mall,3,C020,Afternoon,3474.21,360.35,Digital Wallet,False
1596,2025-02-18,102,Dubai Mall,1,C025,Evening,679.74,0.0,Digital Wallet,False
1597,2025-01-15,103,Abu Dhabi Khalidiyah,5,C027,Evening,2449.94,785.67,Cash,False
1598,2025-02-19,105,Ajman Mall,2,C035,Evening,3983.57,0.0,Credit Card,False
1599,2025-01-18,104,Sharjah City Centre,1,C035,Evening,1731.17,0.0,Credit Card,False
1600,2025-01-12,105,Ajman Mall,5,C039,Evening,1840.77,0.0,Debit Card,False
1601,2025-01-25,105,Ajman Mall,4,C015,Afternoon,3757.69,0.0,Cash,False
1602,2025-02-24,105,Ajman Mall,1,C032,Morning,2456.11,0.0,Digital Wallet,False
1603,2025-02-19,104,Sharjah City Centre,2,C015,Afternoon,346.93,629.58,Digital Wallet,False
1604,2025-03-13,103,Abu Dhabi Khalidiyah,2,C018,Evening,3344.71,0.0,Digital Wallet,False
1605,2025-03-04,105,Ajman Mall,1,C028,Evening,1313.2,0.0,Credit Card,False
1606,2025-01-03,102,Dubai Mall,5,C032,Evening,126.51,0.0,Credit Card,False
1607,2025-02-02,106,Ras Al Khaimah,4,C002,Evening,2305.69,0.0,Cash,False
1608,2025-03-29,106,Ras Al Khaimah,2,C025,Evening,995.33,0.0,Cash,False
1609,2025-01-27,102,Dubai Mall,3,C022,Morning,2136.75,473.04,Digital Wallet,False
1610,2025-03-03,102,Dubai Mall,1,C026,Evening,2297.61,0.0,Cash,False
1611,2025-03-01,102,Dubai Mall,5,C011,Morning,3681.04,0.0,Credit Card,False
1612,2025-01-02,105,Ajman Mall,4,C030,Afternoon,3775.83,0.0,Credit Card,False
1613,2025-01-28,102,Dubai Mall,2,C009,Evening,932.05,353.17,Debit Card,False
1614,2025-03-08,102,Dubai Mall,2,C040,Evening,2013.75,424.55,Credit Card,False
1615,2025-01-18,104,Sharjah City Centre,5,C035,Morning,1481.37,0.0,Cash,False
1616,2025-03-21,106,Ras Al Khaimah,3,C002,Evening,719.31,159.73,Digital Wallet,False
1617,2025-01-10,104,Sharjah City Centre,4,C026,Afternoon,149.96,0.0,Credit Card,False
1618,2025-03-19,106,Ras Al Khaimah,2,C038,Afternoon,4234.99,868.54,Debit Card,False
1619,2025-02-15,104,Sharjah City Centre,3,C037,Evening,630.3,0.0,Cash,False
1620,2025-03-14,101,Dubai Marina,3,C002,Evening,2588.17,0.0,Credit Card,False
1621,2025-03-17,101,Dubai Marina,1,C006,Afternoon,259.58,248.72,Cash,False
1622,2025-01-08,102,Dubai Mall,4,C028,Afternoon,1805.62,0.0,Digital Wallet,False
1623,2025-03-02,103,Abu Dhabi Khalidiyah,1,C009,Evening,820.46,0.0,Credit Card,False
1624,2025-03-09,101,Dubai Marina,2,C030,Evening,396.8,0.0,Debit Card,False
1625,2025-03-21,104,Sharjah City Centre,2,C012,Afternoon,3083.09,0.0,Credit Card,False
1626,2025-03-29,102,Dubai Mall,3,C004,Evening,3787.09,781.88,Credit Card,False
1627,2025-03-02,105,Ajman Mall,4,C017,Morning,3130.22,0.0,Cash,False
1628,2025-03-09,106,Ras Al Khaimah,1,C025,Evening,2153.05,0.0,Digital Wallet,False
1629,2025-02-24,103,Abu Dhabi Khalidiyah,3,C021,Evening,1961.37,0.0,Credit Card,False
1630,2025-02-05,105,Ajman Mall,5,C014,Evening,2364.2,151.03,Digital Wallet,False
1631,2025-03-07,105,Ajman Mall,2,C030,Evening,1162.42,0.0,Cash,False
1632,2025-03-15,105,Ajman Mall,1,C021,Afternoon,2601.04,0.0,Digital Wallet,True
1633,2025-02-05,101,Dubai Marina,3,C022,Evening,3099.72,45.17,Cash,False
1634,2025-03-08,104,Sharjah City Centre,2,C025,Morning,4279.08,0.0,Debit Card,False
1635,2025-02-11,101,Dubai Marina,4,C018,Evening,555.89,0.0,Cash,False
1636,2025-02-24,105,Ajman Mall,4,C027,Afternoon,307.44,822.38,Credit Card,False
1637,2025-02-20,106,Ras Al Khaimah,3,C017,Evening,1332.55,0.0,Debit Card,False
1638,2025-01-15,102,Dubai Mall,1,C006,Evening,3119.01,505.07,Cash,False
1639,2025-03-16,102,Dubai Mall,5,C031,Morning,69.49,594.79,Credit Card,False
1640,2025-02-20,102,Dubai Mall,4,C002,Afternoon,4454.48,0.0,Cash,False
1641,2025-02-08,102,Dubai Mall,5,C035,Evening,1374.36,0.0,Debit Card,False
1642,2025-03-28,104,Sharjah City Centre,1,C004,Evening,914.44,607.99,Credit Card,False
1643,2025-02-18,101,Dubai Marina,5,C023,Morning,3873.65,690.7,Cash,False
1644,2025-01-08,106,Ras Al Khaimah,1,C015,Morning,2210.27,0.0,Digital Wallet,False
1645,2025-01-15,104,Sharjah City Centre,2,C005,Morning,3233.7,0.0,Cash,False
1646,2025-02-26,101,Dubai Marina,5,C003,Morning,3628.74,0.0,Credit Card,False
1647,2025-01-10,102,Dubai Mall,4,C002,Morning,1054.4,0.0,Digital Wallet,False
1648,2025-02-28,105,Ajman Mall,5,C016,Evening,541.68,0.0,Credit Card,False
1649,2025-02-23,106,Ras Al Khaimah,3,C013,Afternoon,1905.98,0.0,Digital Wallet,False
1650,2025-01-02,106,Ras Al Khaimah,2,C002,Afternoon,90.42,0.0,Digital Wallet,False
1651,2025-01-29,103,Abu Dhabi Khalidiyah,3,C040,Evening,3965.93,0.0,Cash,False
1652,2025-02-07,105,Ajman Mall,4,C010,Evening,2024.67,213.66,Cash,False
1653,2025-02-19,106,Ras Al Khaimah,1,C016,Morning,3303.33,0.0,Cash,False
1654,2025-02-04,103,Abu Dhabi Khalidiyah,3,C009,Morning,1915.29,0.0,Debit Card,False
1655,2025-01-10,102,Dubai Mall,2,C031,Morning,3666.23,0.0,Digital Wallet,False
1656,2025-01-12,102,Dubai Mall,5,C008,Afternoon,1854.79,0.0,Digital Wallet,False
1657,2025-03-08,102,Dubai Mall,2,C037,Morning,3974.81,0.0,Credit Card,False
1658,2025-01-18,105,Ajman Mall,5,C014,Afternoon,1669.96,0.0,Debit Card,False
1659,2025-01-24,105,Ajman Mall,2,C030,Evening,1927.67,0.0,Digital Wallet,False
1660,2025-01-28,106,Ras Al Khaimah,2,C017,Afternoon,729.12,0.0,Cash,False
1661,2025-02-13,105,Ajman Mall,2,C024,Evening,4339.58,0.0,Digital Wallet,False
1662,2025-02-08,105,Ajman Mall,1,C011,Evening,1523.75,0.0,Credit Card,False
1663,2025-03-21,106,Ras Al Khaimah,4,C039,Morning,1589.27,279.36,Debit Card,False
1664,2025-02-05,105,Ajman Mall,1,C039,Afternoon,904.22,24.52,Credit Card,False
1665,2025-02-21,101,Dubai Marina,4,C008,Morning,646.35,0.0,Debit Card,False
1666,2025-01-20,102,Dubai Mall,1,C011,Afternoon,786.68,0.0,Digital Wallet,False
1667,2025-03-02,102,Dubai Mall,4,C020,Afternoon,960.89,0.0,Debit Card,False
1668,2025-01-26,105,Ajman Mall,5,C007,Afternoon,3477.37,0.0,Credit Card,False
1669,2025-03-21,103,Abu Dhabi Khalidiyah,2,C038,Afternoon,231.02,0.0,Credit Card,False
1670,2025-02-04,101,Dubai Marina,5,C002,Morning,2711.98,0.0,Digital Wallet,False
1671,2025-03-14,106,Ras Al Khaimah,5,C020,Evening,2214.95,0.0,Credit Card,False
1672,2025-01-23,101,Dubai Marina,2,C037,Evening,3649.03,0.0,Digital Wallet,False
1673,2025-03-22,102,Dubai Mall,1,C025,Evening,2331.87,0.0,Cash,False
1674,2025-03-01,104,Sharjah City Centre,3,C026,Morning,3830.5,248.74,Digital Wallet,False
1675,2025-02-09,103,Abu Dhabi Khalidiyah,1,C013,Afternoon,2933.35,0.0,Debit Card,True
1676,2025-03-25,105,Ajman Mall,3,C005,Afternoon,2053.5,0.0,Cash,False
1677,2025-02-17,106,Ras Al Khaimah,3,C038,Afternoon,1604.01,0.0,Credit Card,False
1678,2025-01-28,105,Ajman Mall,4,C016,Afternoon,3627.71,0.0,Debit Card,False
1679,2025-03-20,105,Ajman Mall,2,C007,Morning,4366.16,0.0,Debit Card,False
1680,2025-01-17,103,Abu Dhabi Khalidiyah,2,C020,Evening,2834.67,643.47,Cash,False
1681,2025-03-04,105,Ajman Mall,5,C039,Morning,4010.39,466.51,Debit Card,False
1682,2025-01-26,104,Sharjah City Centre,3,C008,Evening,4122.7,0.0,Digital Wallet,False
1683,2025-01-02,103,Abu Dhabi Khalidiyah,4,C037,Evening,1736.02,423.77,Debit Card,False
1684,2025-01-13,106,Ras Al Khaimah,4,C003,Afternoon,845.51,0.0,Digital Wallet,False
1685,2025-02-20,102,Dubai Mall,4,C023,Afternoon,4247.35,0.0,Digital Wallet,False
1686,2025-03-23,103,Abu Dhabi Khalidiyah,1,C035,Afternoon,972.92,0.0,Credit Card,False
1687,2025-03-24,104,Sharjah City Centre,2,C028,Evening,4245.8,0.0,Digital Wallet,False
1688,2025-03-23,101,Dubai Marina,3,C024,Evening,2661.28,0.0,Digital Wallet,False
1689,2025-02-25,103,Abu Dhabi Khalidiyah,3,C005,Morning,2903.34,307.39,Cash,False
1690,2025-01-17,103,Abu Dhabi Khalidiyah,1,C033,Evening,1244.41,0.0,Digital Wallet,False
1691,2025-01-06,103,Abu Dhabi Khalidiyah,4,C022,Afternoon,1580.68,0.0,Credit Card,False
1692,2025-01-02,104,Sharjah City Centre,3,C001,Afternoon,3075.28,0.0,Cash,False
1693,2025-01-13,102,Dubai Mall,2,C027,Evening,901.93,0.0,Credit Card,False
1694,2025-03-13,105,Ajman Mall,1,C032,Morning,2392.95,0.0,Cash,False
1695,2025-02-23,106,Ras Al Khaimah,5,C007,Evening,4279.93,0.0,Cash,False
1696,2025-02-09,102,Dubai Mall,3,C028,Afternoon,1943.27,0.0,Cash,False
1697,2025-01-13,106,Ras Al Khaimah,1,C024,Evening,3987.15,0.0,Credit Card,False
1698,2025-01-11,102,Dubai Mall,3,C030,Morning,4013.72,0.0,Credit Card,False
1699,2025-03-21,102,Dubai Mall,4,C010,Afternoon,3889.9,0.0,Cash,False
1700,2025-03-16,104,Sharjah City Centre,3,C028,Afternoon,2583.39,0.0,Digital Wallet,False
1701,2025-01-02,106,Ras Al Khaimah,4,C012,Evening,1896.22,0.0,Credit Card,False
1702,2025-01-19,106,Ras Al Khaimah,5,C034,Evening,4169.92,0.0,Credit Card,False
1703,2025-03-14,102,Dubai Mall,4,C018,Morning,2169.66,18.18,Cash,False
1704,2025-01-23,104,Sharjah City Centre,3,C040,Afternoon,3297.13,0.0,Digital Wallet,False
1705,2025-02-05,106,Ras Al Khaimah,3,C035,Afternoon,4335.27,0.0,Debit Card,False
1706,2025-03-29,106,Ras Al Khaimah,4,C031,Evening,1083.97,0.0,Digital Wallet,False
1707,2025-03-28,101,Dubai Marina,4,C030,Morning,1881.68,0.0,Credit Card,False
1708,2025-01-03,101,Dubai Marina,2,C028,Evening,3072.25,169.7,Credit Card,False
1709,2025-03-09,106,Ras Al Khaimah,2,C038,Evening,3288.41,0.0,Credit Card,False
1710,2025-02-06,106,Ras Al Khaimah,1,C018,Afternoon,2054.63,0.0,Cash,False
1711,2025-02-15,103,Abu Dhabi Khalidiyah,4,C021,Evening,3966.99,0.0,Credit Card,False
1712,2025-01-25,102,Dubai Mall,3,C016,Afternoon,1299.15,702.45,Digital Wallet,False
1713,2025-02-08,104,Sharjah City Centre,1,C006,Afternoon,2442.97,0.0,Digital Wallet,False
1714,2025-02-20,101,Dubai Marina,5,C018,Afternoon,1848.9,0.0,Cash,False
1715,2025-02-21,105,Ajman Mall,4,C029,Evening,1269.53,0.0,Debit Card,False
1716,2025-03-17,102,Dubai Mall,4,C016,Morning,1314.61,0.0,Credit Card,True
1717,2025-03-28,104,Sharjah City Centre,3,C030,Afternoon,4213.23,0.0,Credit Card,False
1718,2025-01-07,102,Dubai Mall,2,C037,Morning,1382.7,0.0,Cash,False
1719,2025-02-11,102,Dubai Mall,3,C040,Evening,4271.7,0.0,Cash,False
1720,2025-03-23,105,Ajman Mall,5,C025,Afternoon,3418.47,0.0,Cash,False
1721,2025-02-25,103,Abu Dhabi Khalidiyah,3,C022,Evening,691.54,0.0,Cash,False
1722,2025-03-10,106,Ras Al Khaimah,3,C002,Afternoon,4440.52,0.0,Debit Card,False
1723,2025-01-04,103,Abu Dhabi Khalidiyah,1,C032,Afternoon,1398.22,0.0,Credit Card,False
1724,2025-03-07,103,Abu Dhabi Khalidiyah,1,C021,Morning,1544.41,829.77,Credit Card,False
1725,2025-01-30,106,Ras Al Khaimah,5,C012,Evening,3668.39,0.0,Credit Card,False
1726,2025-03-14,105,Ajman Mall,4,C032,Afternoon,3900.29,0.0,Debit Card,False
1727,2025-01-23,104,Sharjah City Centre,5,C014,Afternoon,4429.36,0.0,Credit Card,False
1728,2025-01-02,103,Abu Dhabi Khalidiyah,2,C023,Afternoon,2168.61,543.17,Digital Wallet,False
1729,2025-01-07,102,Dubai Mall,5,C017,Afternoon,2578.91,0.0,Digital Wallet,False
1730,2025-03-02,103,Abu Dhabi Khalidiyah,2,C022,Morning,504.14,0.0,Credit Card,False
1731,2025-01-24,101,Dubai Marina,1,C018,Afternoon,1455.61,0.0,Digital Wallet,True
1732,2025-03-05,105,Ajman Mall,2,C039,Afternoon,1656.48,0.0,Debit Card,False
1733,2025-03-26,105,Ajman Mall,2,C018,Morning,364.38,0.0,Credit Card,False
1734,2025-03-17,105,Ajman Mall,3,C036,Evening,598.69,0.0,Cash,False
1735,2025-01-08,104,Sharjah City Centre,2,C001,Evening,1873.04,0.0,Credit Card,False
1736,2025-03-16,105,Ajman Mall,2,C034,Afternoon,362.43,30.34,Digital Wallet,False
1737,2025-02-15,105,Ajman Mall,4,C013,Morning,3144.99,251.07,Cash,False
1738,2025-01-04,106,Ras Al Khaimah,3,C006,Afternoon,161.07,0.0,Digital Wallet,False
1739,2025-02-01,106,Ras Al Khaimah,3,C016,Morning,261.31,0.0,Credit Card,False
1740,2025-02-11,101,Dubai Marina,5,C027,Afternoon,2531.59,0.0,Cash,False
1741,2025-03-07,106,Ras Al Khaimah,1,C032,Evening,2341.68,482.31,Digital Wallet,False
1742,2025-03-29,102,Dubai Mall,1,C036,Evening,288.69,256.09,Cash,False
1743,2025-02-21,105,Ajman Mall,4,C016,Morning,1213.12,0.0,Credit Card,False
1744,2025-03-24,104,Sharjah City Centre,1,C031,Evening,2342.62,0.0,Digital Wallet,False
1745,2025-03-15,101,Dubai Marina,2,C032,Evening,1174.71,0.0,Credit Card,False
1746,2025-02-05,103,Abu Dhabi Khalidiyah,3,C029,Afternoon,4033.98,0.0,Cash,False
1747,2025-03-06,103,Abu Dhabi Khalidiyah,3,C002,Morning,2842.26,0.0,Cash,False
1748,2025-03-21,101,Dubai Marina,2,C006,Afternoon,1654.39,0.0,Cash,True
1749,2025-03-21,106,Ras Al Khaimah,4,C019,Morning,3830.92,0.0,Debit Card,False
1750,2025-02-02,106,Ras Al Khaimah,4,C015,Morning,2172.87,216.65,Cash,False
1751,2025-01-28,102,Dubai Mall,1,C026,Evening,1214.95,0.0,Cash,False
1752,2025-02-25,102,Dubai Mall,2,C016,Afternoon,1093.07,0.0,Cash,False
1753,2025-03-07,102,Dubai Mall,3,C020,Evening,3023.76,0.0,Credit Card,False
1754,2025-01-03,103,Abu Dhabi Khalidiyah,2,C038,Morning,3881.69,336.13,Debit Card,False
1755,2025-01-19,104,Sharjah City Centre,2,C024,Evening,3779.29,0.0,Credit Card,False
1756,2025-01-19,103,Abu Dhabi Khalidiyah,1,C031,Morning,2294.19,0.0,Digital Wallet,False
1757,2025-02-06,103,Abu Dhabi Khalidiyah,1,C036,Morning,1407.03,0.0,Digital Wallet,False
1758,2025-03-07,102,Dubai Mall,2,C034,Afternoon,3189.74,0.0,Cash,False
1759,2025-02-06,105,Ajman Mall,2,C023,Morning,3350.53,0.0,Digital Wallet,False
1760,2025-01-30,104,Sharjah City Centre,4,C028,Morning,1254.62,222.86,Cash,False
1761,2025-02-06,102,Dubai Mall,1,C036,Evening,1538.92,0.0,Credit Card,False
1762,2025-01-24,104,Sharjah City Centre,5,C022,Morning,338.77,0.0,Debit Card,True
1763,2025-01-18,101,Dubai Marina,5,C023,Evening,2754.76,449.95,Debit Card,False
1764,2025-01-05,105,Ajman Mall,5,C030,Morning,3968.62,0.0,Credit Card,False
1765,2025-03-08,101,Dubai Marina,3,C018,Afternoon,4484.56,0.0,Cash,False
1766,2025-03-13,101,Dubai Marina,3,C020,Afternoon,3551.18,0.0,Digital Wallet,False
1767,2025-02-28,106,Ras Al Khaimah,1,C017,Morning,1504.7,0.0,Credit Card,False
1768,2025-02-25,105,Ajman Mall,5,C015,Morning,2535.57,0.0,Debit Card,False
1769,2025-02-26,102,Dubai Mall,1,C008,Evening,2626.67,181.79,Debit Card,False
1770,2025-01-15,104,Sharjah City Centre,5,C013,Afternoon,3574.68,863.9,Cash,False
1771,2025-03-10,105,Ajman Mall,3,C021,Morning,3099.62,488.7,Digital Wallet,False
1772,2025-03-15,106,Ras Al Khaimah,1,C008,Evening,1740.04,0.0,Cash,False
1773,2025-03-05,106,Ras Al Khaimah,2,C035,Morning,721.69,0.0,Credit Card,False
1774,2025-02-21,103,Abu Dhabi Khalidiyah,2,C012,Evening,977.33,0.0,Cash,False
1775,2025-02-13,102,Dubai Mall,2,C013,Morning,298.87,0.0,Debit Card,True
1776,2025-01-10,103,Abu Dhabi Khalidiyah,4,C014,Afternoon,4403.77,0.0,Debit Card,False
1777,2025-01-07,102,Dubai Mall,2,C031,Afternoon,3765.82,0.0,Debit Card,False
1778,2025-03-19,101,Dubai Marina,4,C018,Morning,2964.84,0.0,Digital Wallet,False
1779,2025-03-28,103,Abu Dhabi Khalidiyah,2,C038,Morning,2859.69,0.0,Debit Card,False
1780,2025-02-19,101,Dubai Marina,2,C034,Afternoon,2220.73,0.0,Credit Card,False
1781,2025-02-06,106,Ras Al Khaimah,3,C039,Afternoon,3027.61,0.0,Digital Wallet,False
1782,2025-03-06,104,Sharjah City Centre,2,C019,Afternoon,3188.48,613.1,Digital Wallet,False
1783,2025-03-01,101,Dubai Marina,4,C007,Afternoon,4384.32,0.0,Cash,False
1784,2025-01-10,102,Dubai Mall,2,C013,Afternoon,2153.43,0.0,Debit Card,False
1785,2025-02-20,103,Abu Dhabi Khalidiyah,2,C019,Afternoon,1451.87,0.0,Cash,False
1786,2025-03-28,104,Sharjah City Centre,2,C015,Morning,191.63,0.0,Cash,False
1787,2025-02-12,102,Dubai Mall,2,C024,Afternoon,2943.15,0.0,Cash,True
1788,2025-01-03,105,Ajman Mall,1,C012,Afternoon,1737.17,0.0,Debit Card,True
1789,2025-01-14,103,Abu Dhabi Khalidiyah,4,C020,Afternoon,3226.3,0.0,Debit Card,False
1790,2025-01-31,104,Sharjah City Centre,2,C001,Morning,1721.64,145.84,Cash,False
1791,2025-03-20,101,Dubai Marina,3,C035,Morning,3365.46,0.0,Cash,False
1792,2025-01-17,105,Ajman Mall,2,C009,Evening,2701.65,0.0,Debit Card,False
1793,2025-03-19,103,Abu Dhabi Khalidiyah,1,C018,Evening,2819.48,0.0,Credit Card,False
1794,2025-02-15,104,Sharjah City Centre,3,C003,Morning,2968.88,399.84,Digital Wallet,False
1795,2025-02-12,106,Ras Al Khaimah,5,C004,Evening,1213.15,678.72,Debit Card,False
1796,2025-03-07,104,Sharjah City Centre,3,C036,Evening,3745.97,0.0,Credit Card,False
1797,2025-01-25,105,Ajman Mall,5,C019,Morning,2217.01,0.0,Cash,False
1798,2025-03-12,102,Dubai Mall,3,C009,Morning,1464.82,0.0,Cash,False
1799,2025-01-04,101,Dubai Marina,5,C032,Evening,1787.38,0.0,Debit Card,False
1800,2025-03-15,102,Dubai Mall,2,C007,Afternoon,413.99,0.0,Credit Card,False
1801,2025-03-12,101,Dubai Marina,4,C001,Afternoon,2533.24,0.0,Cash,False
1802,2025-01-19,104,Sharjah City Centre,3,C037,Evening,1923.19,0.0,Cash,False
1803,2025-02-11,105,Ajman Mall,5,C019,Morning,3634.06,0.0,Cash,False
1804,2025-01-29,103,Abu Dhabi Khalidiyah,1,C031,Afternoon,3684.07,184.36,Debit Card,False
1805,2025-01-20,104,Sharjah City Centre,2,C031,Afternoon,1269.06,0.0,Cash,False
1806,2025-03-18,103,Abu Dhabi Khalidiyah,5,C029,Evening,976.62,0.0,Cash,False
1807,2025-01-17,103,Abu Dhabi Khalidiyah,5,C022,Morning,2396.44,0.0,Debit Card,False
1808,2025-01-09,103,Abu Dhabi Khalidiyah,3,C012,Evening,2676.31,0.0,Debit Card,False
1809,2025-01-10,105,Ajman Mall,2,C004,Afternoon,466.71,0.0,Digital Wallet,False
1810,2025-01-19,104,Sharjah City Centre,1,C017,Morning,2757.94,0.0,Cash,False
1811,2025-02-15,102,Dubai Mall,4,C031,Evening,245.78,0.0,Cash,False
1812,2025-03-05,102,Dubai Mall,4,C008,Morning,309.97,0.0,Debit Card,False
1813,2025-01-09,102,Dubai Mall,4,C005,Evening,2784.71,0.0,Cash,False
1814,2025-02-22,104,Sharjah City Centre,1,C026,Evening,3671.39,0.0,Cash,False
1815,2025-03-23,106,Ras Al Khaimah,5,C032,Evening,4358.36,0.0,Debit Card,False
1816,2025-01-18,104,Sharjah City Centre,3,C005,Morning,4250.13,0.0,Credit Card,False
1817,2025-01-23,105,Ajman Mall,1,C037,Evening,4091.13,0.0,Credit Card,False
1818,2025-03-10,103,Abu Dhabi Khalidiyah,4,C004,Evening,966.33,0.0,Debit Card,False
1819,2025-01-04,106,Ras Al Khaimah,3,C010,Morning,4138.59,0.0,Credit Card,False
1820,2025-02-13,106,Ras Al Khaimah,5,C010,Evening,1973.21,452.39,Digital Wallet,False
1821,2025-03-24,102,Dubai Mall,1,C037,Afternoon,642.18,128.26,Digital Wallet,False
1822,2025-01-20,102,Dubai Mall,5,C020,Morning,1867.33,0.0,Digital Wallet,False
1823,2025-01-29,106,Ras Al Khaimah,1,C006,Evening,2582.83,0.0,Digital Wallet,False
1824,2025-03-03,106,Ras Al Khaimah,2,C016,Afternoon,452.89,0.0,Credit Card,False
1825,2025-01-26,105,Ajman Mall,4,C008,Evening,2997.64,0.0,Debit Card,False
1826,2025-02-27,103,Abu Dhabi Khalidiyah,4,C036,Evening,1608.19,0.0,Digital Wallet,False
1827,2025-03-01,105,Ajman Mall,4,C027,Morning,2593.12,0.0,Credit Card,False
1828,2025-03-12,106,Ras Al Khaimah,3,C039,Evening,2407.97,0.0,Cash,False
1829,2025-01-20,101,Dubai Marina,3,C039,Morning,647.46,0.0,Debit Card,False
1830,2025-02-12,104,Sharjah City Centre,1,C040,Evening,434.58,0.0,Cash,False
1831,2025-02-16,102,Dubai Mall,5,C015,Evening,3150.07,0.0,Cash,False
1832,2025-02-19,101,Dubai Marina,1,C034,Evening,3463.44,230.3,Cash,False
1833,2025-01-16,105,Ajman Mall,3,C025,Morning,3714.13,528.22,Debit Card,False
1834,2025-03-07,105,Ajman Mall,4,C029,Afternoon,3620.94,0.0,Digital Wallet,False
1835,2025-01-17,101,Dubai Marina,3,C029,Afternoon,3782.3,0.0,Cash,False
1836,2025-01-28,103,Abu Dhabi Khalidiyah,4,C020,Afternoon,1773.12,0.0,Cash,False
1837,2025-03-06,104,Sharjah City Centre,5,C038,Afternoon,2310.36,873.78,Debit Card,False
1838,2025-01-12,106,Ras Al Khaimah,5,C028,Evening,1778.24,0.0,Debit Card,False
1839,2025-03-05,101,Dubai Marina,2,C020,Morning,2253.55,0.0,Credit Card,True
1840,2025-03-28,102,Dubai Mall,5,C037,Afternoon,1275.22,0.0,Credit Card,False
1841,2025-03-21,101,Dubai Marina,1,C040,Morning,2340.72,0.0,Digital Wallet,False
1842,2025-01-23,106,Ras Al Khaimah,1,C004,Morning,1421.82,0.0,Cash,False
1843,2025-02-12,101,Dubai Marina,5,C040,Morning,3317.38,0.0,Cash,False
1844,2025-03-30,104,Sharjah City Centre,1,C007,Afternoon,2616.26,0.0,Cash,True
1845,2025-03-22,105,Ajman Mall,1,C014,Morning,2574.13,0.0,Digital Wallet,False
1846,2025-03-30,104,Sharjah City Centre,1,C014,Afternoon,1221.19,0.0,Digital Wallet,False
1847,2025-03-29,104,Sharjah City Centre,1,C017,Afternoon,1953.33,0.0,Credit Card,False
1848,2025-03-24,106,Ras Al Khaimah,2,C006,Afternoon,1247.81,0.0,Debit Card,False
1849,2025-02-26,105,Ajman Mall,4,C011,Afternoon,3287.26,0.0,Digital Wallet,False
1850,2025-03-03,103,Abu Dhabi Khalidiyah,5,C016,Afternoon,4390.68,0.0,Debit Card,False
1851,2025-02-06,106,Ras Al Khaimah,5,C012,Evening,3433.62,0.0,Credit Card,False
1852,2025-01-07,103,Abu Dhabi Khalidiyah,5,C036,Evening,864.67,0.0,Digital Wallet,False
1853,2025-02-10,101,Dubai Marina,5,C005,Evening,901.0,0.0,Digital Wallet,False
1854,2025-02-09,102,Dubai Mall,1,C011,Morning,1109.93,0.0,Cash,False
1855,2025-02-10,105,Ajman Mall,3,C001,Evening,3028.23,0.0,Cash,False
1856,2025-02-12,101,Dubai Marina,1,C027,Morning,806.5,0.0,Credit Card,False
1857,2025-03-24,104,Sharjah City Centre,2,C029,Evening,3335.92,0.0,Credit Card,False
